date,price,prev_position,new_position,position_change,trade_value_usd,trade_cost_usd,equity_before,daily_pnl,equity_after_trade,current_dd_pct,peak_equity,regime_trend,regime_volatility,regime_momentum,regime_mean_rev,regime_code,weighted_signal,BBSqueeze_signal,BBSqueeze_conf,BBSqueeze_reason,DonchianBreakout_signal,DonchianBreakout_conf,DonchianBreakout_reason,KeltnerBreakout_signal,KeltnerBreakout_conf,KeltnerBreakout_reason,Ichimoku_signal,Ichimoku_conf,Ichimoku_reason,ParabolicSAR_signal,ParabolicSAR_conf,ParabolicSAR_reason,TrendEnsemble_signal,TrendEnsemble_conf,TrendEnsemble_reason,RORO_signal,RORO_conf,RORO_reason,weight_changes,w_BBSqueeze,w_DonchianBreakout,w_KeltnerBreakout,w_Ichimoku,w_ParabolicSAR,w_TrendEnsemble,w_RORO
2001-03-15,35.6,0.0,-0.242,-0.242,109754.58,37.37,452931.22,0.0,452893.86,10.73,507376.45,STRONG_BEAR,CRISIS,DECELERATING,NEUTRAL,SDC-N,-0.323,-1,0.53,"Breakout DOWN, momentum=-1.60",0,0.3,"Within channel, position=1.9%",-1,0.7,"Below Keltner lower=$36.09, ATR=$2.54",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$39.05",-1,0.6,"Downtrend, SAR=$41.84, EP=$35.31",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=56.7%",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DonchianBreakout: 18%->14% [BEAR]; Ichimoku: 7%->6% [BEAR]; RORO: 25%->35%; DD=10.7%: pos*0.75,0.189,0.152,0.114,0.061,0.03,0.076,0.379
2001-03-16,34.8,-0.242,-0.309,-0.066,30150.48,10.36,455367.42,2473.57,455357.06,10.25,507376.45,STRONG_BEAR,CRISIS,STEADY,OVERSOLD,SDC=S,-0.411,-1,0.58,"Breakout DOWN, momentum=-1.75",-1,0.52,Break below 20d low=$35.31,-1,0.7,"Below Keltner lower=$35.55, ATR=$2.51",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$38.52",-1,0.6,"Downtrend, SAR=$41.58, EP=$34.26",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=55.5%",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DonchianBreakout: 18%->14% [BEAR]; Ichimoku: 7%->6% [BEAR]; RORO: 25%->35%; DD=10.3%: pos*0.75,0.189,0.152,0.114,0.061,0.03,0.076,0.379
2001-03-19,36.54,-0.309,0.0,0.309,138324.87,46.59,448332.41,-7024.65,448285.82,11.64,507376.45,STRONG_BEAR,CRISIS,DECELERATING,NEUTRAL,SDC-N,-0.142,0,0.2,"No clear signal, momentum=-1.14",0,0.3,"Within channel, position=16.6%",0,0.3,"Within Keltner channel, EMA=$40.18",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$38.43",-1,0.6,"Downtrend, SAR=$41.14, EP=$34.26",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=58.3%",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DonchianBreakout: 18%->14% [BEAR]; Ichimoku: 7%->6% [BEAR]; RORO: 25%->35%; DD=11.6%: pos*0.75,0.189,0.152,0.114,0.061,0.03,0.076,0.379
2001-03-20,34.08,0.0,-0.306,-0.306,137378.39,47.63,448285.82,0.0,448238.18,11.65,507376.45,STRONG_BEAR,CRISIS,DECELERATING,NEUTRAL,SDC-N,-0.409,-1,0.58,"Breakout DOWN, momentum=-1.74",-1,0.51,Break below 20d low=$34.26,-1,0.7,"Below Keltner lower=$34.70, ATR=$2.45",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$38.01",-1,0.6,"Downtrend, SAR=$40.58, EP=$33.95",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=60.9%",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DonchianBreakout: 18%->14% [BEAR]; Ichimoku: 7%->6% [BEAR]; RORO: 25%->35%; DD=11.6%: pos*0.75,0.189,0.152,0.114,0.061,0.03,0.076,0.379
2001-03-21,34.08,-0.306,0.0,0.306,137363.8,47.63,448238.18,-0.0,448190.56,11.66,507376.45,STRONG_BEAR,CRISIS,DECELERATING,NEUTRAL,SDC-N,-0.222,0,0.2,"No clear signal, momentum=-1.55",0,0.3,"Within channel, position=1.1%",-1,0.7,"Below Keltner lower=$34.26, ATR=$2.41",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$36.77",-1,0.6,"Downtrend, SAR=$39.70, EP=$33.54",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=60.8%",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DonchianBreakout: 18%->14% [BEAR]; Ichimoku: 7%->6% [BEAR]; RORO: 25%->35%; DD=11.7%: pos*0.75,0.189,0.152,0.114,0.061,0.03,0.076,0.379
2001-04-02,31.59,0.0,-0.303,-0.303,135834.6,48.67,448190.56,0.0,448141.89,11.67,507376.45,STRONG_BEAR,CRISIS,DECELERATING,NEUTRAL,SDC-N,-0.404,-1,0.54,"Breakout DOWN, momentum=-1.62",-1,0.53,Break below 20d low=$32.10,-1,0.7,"Below Keltner lower=$31.87, ATR=$2.22",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$34.26",-1,0.6,"Downtrend, SAR=$36.49, EP=$31.50",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=67.6%",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DonchianBreakout: 18%->14% [BEAR]; Ichimoku: 7%->6% [BEAR]; RORO: 25%->35%; DD=11.7%: pos*0.75,0.189,0.152,0.114,0.061,0.03,0.076,0.379
2001-04-03,29.27,-0.303,-0.452,-0.149,68128.69,25.26,458092.27,9950.38,458067.01,9.71,507376.45,STRONG_BEAR,CRISIS,DECELERATING,OVERSOLD,SDC-S,-0.452,-1,0.72,"Breakout DOWN, momentum=-2.16",-1,0.62,Break below 20d low=$31.50,-1,0.7,"Below Keltner lower=$31.19, ATR=$2.22",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$33.13",-1,0.6,"Downtrend, SAR=$36.09, EP=$29.24",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=68.3%",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DonchianBreakout: 18%->14% [BEAR]; Ichimoku: 7%->6% [BEAR]; RORO: 25%->35%,0.189,0.152,0.114,0.061,0.03,0.076,0.379
2001-04-05,31.51,-0.452,0.0,0.452,199575.34,71.58,441737.77,-19971.69,441666.19,12.94,507376.45,STRONG_BEAR,CRISIS,DECELERATING,NEUTRAL,SDC-N,-0.142,0,0.2,"No clear signal, momentum=-1.11",0,0.3,"Within channel, position=22.9%",0,0.3,"Within Keltner channel, EMA=$34.65",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$32.65",-1,0.6,"Downtrend, SAR=$34.56, EP=$28.38",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=79.0%",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DonchianBreakout: 18%->14% [BEAR]; Ichimoku: 7%->6% [BEAR]; RORO: 25%->35%; DD=12.9%: pos*0.75,0.189,0.152,0.114,0.061,0.03,0.076,0.379
2001-04-18,38.47,0.0,0.266,0.266,117360.0,38.72,441666.19,0.0,441627.46,12.95,507376.45,BULL,CRISIS,ACCELERATING,NEUTRAL,BC+N,0.354,1,0.63,"Breakout UP, momentum=1.90",1,0.6,Break above 20d high=$37.02,0,0.3,"Within Keltner channel, EMA=$34.65",0,0.2,"Inside cloud, range=$34.86-$41.77",1,0.6,"Uptrend, SAR=$28.38, EP=$40.54",0,0.3,"No trend, avg_signal=-0.20",1,0.3,"Cautious, score=4/7",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DD=13.0%: pos*0.75,0.199,0.199,0.119,0.08,0.04,0.08,0.284
2001-04-19,40.8,0.266,0.333,0.068,30372.27,9.8,448712.23,7084.77,448702.43,11.56,507376.45,BULL,CRISIS,ACCELERATING,OVERBOUGHT,BC+O,0.445,1,0.75,"Breakout UP, momentum=2.26",1,0.51,Break above 20d high=$40.54,1,0.7,"Above Keltner upper=$40.06, ATR=$2.42",0,0.2,"Inside cloud, range=$35.18-$40.85",1,0.6,"Uptrend, SAR=$30.72, EP=$41.18",0,0.3,"No trend, avg_signal=-0.20",1,0.3,"Cautious, score=3/7",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DD=11.6%: pos*0.75,0.199,0.199,0.119,0.08,0.04,0.08,0.284
2001-04-23,38.13,0.333,0.0,-0.333,146352.97,48.46,438959.68,-10052.43,438911.22,13.48,507376.45,BULL,CRISIS,ACCELERATING,NEUTRAL,BC+N,0.109,0,0.2,"No clear signal, momentum=1.11",0,0.3,"Within channel, position=72.9%",0,0.3,"Within Keltner channel, EMA=$35.99",0,0.2,"Inside cloud, range=$35.95-$40.16",1,0.6,"Uptrend, SAR=$30.83, EP=$41.76",0,0.3,"No trend, avg_signal=-0.20",1,0.3,"Cautious, score=4/7",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DD=13.5%: pos*0.75,0.199,0.199,0.119,0.08,0.04,0.08,0.284
2001-05-21,43.12,0.0,0.411,0.411,180364.14,56.99,438911.22,0.0,438854.23,13.49,507376.45,BULL,CRISIS,ACCELERATING,OVERBOUGHT,BC+O,0.548,1,0.81,"Breakout UP, momentum=2.43",1,0.66,Break above 20d high=$41.72,1,0.7,"Above Keltner upper=$43.04, ATR=$1.86",1,0.8,"Above cloud, TK cross bullish, Tenkan=$39.91",1,0.6,"Uptrend, SAR=$36.61, EP=$43.20",0,0.3,"No trend, avg_signal=0.20",1,0.3,"Cautious, score=3/7",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DD=13.5%: pos*0.75,0.199,0.199,0.119,0.08,0.04,0.08,0.284
2001-05-22,42.99,0.411,0.0,-0.411,180122.98,56.97,438324.35,-529.88,438267.38,13.61,507376.45,BULL,CRISIS,ACCELERATING,OVERBOUGHT,BC+O,0.173,0,0.2,"No clear signal, momentum=2.01",0,0.3,"Within channel, position=96.9%",0,0.3,"Within Keltner channel, EMA=$39.67",1,0.8,"Above cloud, TK cross bullish, Tenkan=$40.25",1,0.6,"Uptrend, SAR=$36.75, EP=$43.88",0,0.3,"No trend, avg_signal=0.20",1,0.3,"Cautious, score=3/7",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DD=13.6%: pos*0.75,0.199,0.199,0.119,0.08,0.04,0.08,0.284
2001-06-14,35.69,0.0,-0.303,-0.303,132974.51,45.23,438267.38,0.0,438222.15,13.62,507376.45,STRONG_BEAR,CRISIS,DECELERATING,OVERSOLD,SDC-S,-0.405,-1,0.72,"Breakout DOWN, momentum=-2.15",-1,0.64,Break below 20d low=$37.21,0,0.3,"Within Keltner channel, EMA=$39.05",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$38.64",-1,0.6,"Downtrend, SAR=$41.62, EP=$35.47",-1,0.6,"Trend DOWN, avg_signal=-0.60, agreement=0.60",0,1.0,"RISK-OFF, score=7/7, vol=51.5%",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DonchianBreakout: 18%->14% [BEAR]; Ichimoku: 7%->6% [BEAR]; RORO: 25%->35%; DD=13.6%: pos*0.75,0.189,0.152,0.114,0.061,0.03,0.076,0.379
2001-06-15,35.98,-0.303,0.0,0.303,132626.61,44.96,437120.76,-1101.4,437075.8,13.85,507376.45,STRONG_BEAR,CRISIS,DECELERATING,NEUTRAL,SDC-N,-0.112,0,0.2,"No clear signal, momentum=-1.72",0,0.3,"Within channel, position=6.0%",0,0.3,"Within Keltner channel, EMA=$38.76",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$38.33",-1,0.6,"Downtrend, SAR=$41.38, EP=$34.87",-1,0.6,"Trend DOWN, avg_signal=-0.60, agreement=0.60",0,1.0,"RISK-OFF, score=7/7, vol=51.1%",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DonchianBreakout: 18%->14% [BEAR]; Ichimoku: 7%->6% [BEAR]; RORO: 25%->35%; DD=13.8%: pos*0.75,0.189,0.152,0.114,0.061,0.03,0.076,0.379
2001-07-10,34.21,0.0,-0.307,-0.307,134382.81,46.52,437075.8,0.0,437029.28,13.86,507376.45,STRONG_BEAR,CRISIS,DECELERATING,NEUTRAL,SDC-N,-0.41,-1,0.64,"Breakout DOWN, momentum=-1.93",-1,0.58,Break below 20d low=$34.85,0,0.3,"Within Keltner channel, EMA=$36.94",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$36.71",-1,0.6,"Downtrend, SAR=$39.12, EP=$34.12",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=36.9%",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DonchianBreakout: 18%->14% [BEAR]; Ichimoku: 7%->6% [BEAR]; RORO: 25%->35%; DD=13.9%: pos*0.75,0.189,0.152,0.114,0.061,0.03,0.076,0.379
2001-07-11,34.63,-0.307,0.0,0.307,133858.46,46.1,435370.38,-1658.91,435324.28,14.19,507376.45,BEAR,CRISIS,DECELERATING,NEUTRAL,DC-N,-0.142,0,0.2,"No clear signal, momentum=-1.45",0,0.3,"Within channel, position=9.4%",0,0.3,"Within Keltner channel, EMA=$36.72",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$36.48",-1,0.6,"Downtrend, SAR=$38.92, EP=$33.68",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=37.4%",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DD=14.2%: pos*0.75,0.199,0.199,0.119,0.08,0.04,0.08,0.284
2001-08-15,33.02,0.0,-0.524,-0.524,227982.96,80.11,435324.28,0.0,435244.16,14.2,507376.45,BEAR,HIGH,DECELERATING,NEUTRAL,DH-N,-0.466,-1,0.65,"Breakout DOWN, momentum=-1.94",-1,0.52,Break below 20d low=$33.13,0,0.3,"Within Keltner channel, EMA=$35.03",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$34.88",-1,0.6,"Downtrend, SAR=$36.93, EP=$33.00",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=33.0%",DD=14.2%: pos*0.75,0.232,0.232,0.139,0.093,0.046,0.093,0.164
2001-08-16,33.41,-0.524,0.0,0.524,226536.52,79.21,432562.35,-2681.81,432483.14,14.75,507376.45,BEAR,HIGH,DECELERATING,NEUTRAL,DH-N,-0.195,0,0.2,"No clear signal, momentum=-1.40",0,0.3,"Within channel, position=9.9%",0,0.3,"Within Keltner channel, EMA=$34.88",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$34.16",-1,0.6,"Downtrend, SAR=$36.41, EP=$32.13",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=31.9%",DD=14.7%: pos*0.75,0.232,0.232,0.139,0.093,0.046,0.093,0.164
2001-08-17,31.89,0.0,-0.665,-0.665,287485.17,102.57,432483.14,0.0,432380.57,14.76,507376.45,BEAR,HIGH,DECELERATING,OVERSOLD,DH-S,-0.591,-1,0.76,"Breakout DOWN, momentum=-2.27",-1,0.53,Break below 20d low=$32.13,-1,0.7,"Below Keltner lower=$32.20, ATR=$1.20",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$34.01",-1,0.6,"Downtrend, SAR=$35.67, EP=$31.85",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=34.6%",DD=14.8%: pos*0.75,0.232,0.232,0.139,0.093,0.046,0.093,0.164
2001-08-20,32.33,-0.665,0.0,0.665,284785.95,101.0,428422.52,-3958.06,428321.52,15.56,507376.45,BEAR,HIGH,DECELERATING,NEUTRAL,DH-N,-0.195,0,0.2,"No clear signal, momentum=-1.69",0,0.3,"Within channel, position=9.1%",0,0.3,"Within Keltner channel, EMA=$34.38",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$33.86",-1,0.6,"Downtrend, SAR=$35.34, EP=$31.69",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=34.3%",DD=15.6%: pos*0.5,0.232,0.232,0.139,0.093,0.046,0.093,0.164
2001-08-21,30.99,0.0,-0.299,-0.299,128054.26,46.27,428321.52,0.0,428275.25,15.58,507376.45,BEAR,CRISIS,DECELERATING,OVERSOLD,DC-S,-0.598,-1,0.74,"Breakout DOWN, momentum=-2.21",-1,0.58,Break below 20d low=$31.69,-1,0.7,"Below Keltner lower=$31.69, ATR=$1.18",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$33.09",-1,0.6,"Downtrend, SAR=$34.88, EP=$30.96",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=36.9%",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DD=15.6%: pos*0.5,0.199,0.199,0.119,0.08,0.04,0.08,0.284
2001-08-22,31.83,-0.299,0.0,0.299,126997.06,45.35,424785.36,-3489.89,424740.01,16.28,507376.45,BEAR,CRISIS,DECELERATING,OVERSOLD,DC-S,-0.135,0,0.2,"No clear signal, momentum=-1.50",0,0.3,"Within channel, position=14.1%",0,0.3,"Within Keltner channel, EMA=$33.84",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$33.04",-1,0.6,"Downtrend, SAR=$34.24, EP=$30.86",-1,0.6,"Trend DOWN, avg_signal=-0.60, agreement=0.60",0,1.0,"RISK-OFF, score=7/7, vol=38.3%",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DD=16.3%: pos*0.5,0.199,0.199,0.119,0.08,0.04,0.08,0.284
2001-08-30,30.55,0.0,-0.203,-0.203,86096.45,31.31,424740.01,0.0,424708.7,16.29,507376.45,STRONG_BEAR,CRISIS,DECELERATING,NEUTRAL,SDC-N,-0.405,-1,0.54,"Breakout DOWN, momentum=-1.63",-1,0.53,Break below 20d low=$30.86,-1,0.7,"Below Keltner lower=$30.58, ATR=$1.21",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$31.95",-1,0.6,"Downtrend, SAR=$33.70, EP=$30.20",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=41.5%",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DonchianBreakout: 18%->14% [BEAR]; Ichimoku: 7%->6% [BEAR]; RORO: 25%->35%; DD=16.3%: pos*0.5,0.189,0.152,0.114,0.061,0.03,0.076,0.379
2001-08-31,30.94,-0.203,0.0,0.203,85868.17,31.05,423613.84,-1094.86,423582.79,16.51,507376.45,STRONG_BEAR,CRISIS,DECELERATING,NEUTRAL,SDC-N,-0.142,0,0.2,"No clear signal, momentum=-1.32",0,0.3,"Within channel, position=11.3%",0,0.3,"Within Keltner channel, EMA=$32.80",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$31.95",-1,0.6,"Downtrend, SAR=$33.63, EP=$30.20",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=42.1%",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DonchianBreakout: 18%->14% [BEAR]; Ichimoku: 7%->6% [BEAR]; RORO: 25%->35%; DD=16.5%: pos*0.5,0.189,0.152,0.114,0.061,0.03,0.076,0.379
2001-09-04,29.96,0.0,-0.206,-0.206,87455.9,32.09,423582.79,0.0,423550.7,16.52,507376.45,STRONG_BEAR,CRISIS,DECELERATING,NEUTRAL,SDC-N,-0.413,-1,0.59,"Breakout DOWN, momentum=-1.77",-1,0.52,Break below 20d low=$30.20,-1,0.7,"Below Keltner lower=$30.02, ATR=$1.26",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$31.78",-1,0.6,"Downtrend, SAR=$33.56, EP=$29.86",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=42.9%",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DonchianBreakout: 18%->14% [BEAR]; Ichimoku: 7%->6% [BEAR]; RORO: 25%->35%; DD=16.5%: pos*0.5,0.189,0.152,0.114,0.061,0.03,0.076,0.379
2001-09-10,28.8,-0.206,0.0,0.206,88142.89,32.93,426910.17,-1048.8,426877.23,15.86,507376.45,STRONG_BEAR,CRISIS,DECELERATING,NEUTRAL,SDC-N,-0.142,0,0.2,"No clear signal, momentum=-1.53",0,0.3,"Within channel, position=9.0%",0,0.3,"Within Keltner channel, EMA=$31.33",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$30.74",-1,0.6,"Downtrend, SAR=$32.31, EP=$28.16",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=43.1%",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DonchianBreakout: 18%->14% [BEAR]; Ichimoku: 7%->6% [BEAR]; RORO: 25%->35%; DD=15.9%: pos*0.5,0.189,0.152,0.114,0.061,0.03,0.076,0.379
2001-09-17,26.35,0.0,-0.236,-0.236,100760.27,39.27,426877.23,0.0,426837.96,15.87,507376.45,STRONG_BEAR,CRISIS,DECELERATING,OVERSOLD,SDC-S,-0.472,-1,0.8,"Breakout DOWN, momentum=-2.39",-1,0.65,Break below 20d low=$28.16,-1,0.7,"Below Keltner lower=$28.14, ATR=$1.36",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$29.37",-1,0.6,"Downtrend, SAR=$31.57, EP=$26.26",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=49.7%",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DonchianBreakout: 18%->14% [BEAR]; Ichimoku: 7%->6% [BEAR]; RORO: 25%->35%; DD=15.9%: pos*0.5,0.189,0.152,0.114,0.061,0.03,0.076,0.379
2001-09-21,23.81,-0.236,-0.315,-0.079,34593.44,14.18,437011.62,2759.79,436997.44,13.87,507376.45,STRONG_BEAR,CRISIS,DECELERATING,OVERSOLD,SDC-S,-0.42,-1,0.64,"Breakout DOWN, momentum=-1.93",-1,0.5,Break below 20d low=$23.87,-1,0.7,"Below Keltner lower=$26.00, ATR=$1.42",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$26.65",-1,0.6,"Downtrend, SAR=$27.92, EP=$22.97",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=47.5%",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DonchianBreakout: 18%->14% [BEAR]; Ichimoku: 7%->6% [BEAR]; RORO: 25%->35%; DD=13.9%: pos*0.75,0.189,0.152,0.114,0.061,0.03,0.076,0.379
